quorumCheckOnRead,ongaroLeaseEnabled,leaseGuardEnabled,deferCommitEnabled,inheritLeaseEnabled,size,electionTimeoutMilliseconds,delta,reads,writes,operationType,opsPerSec,p50latencyNanos,p90latencyNanos,p95latencyNanos
False,False,True,True,True,1024,500,500,75000,75000,write,4687.35,4662593.0,5563908.0,5752742.0
False,False,True,True,True,1024,500,500,75000,75000,read,4687.35,94753.0,111203.0,139507.0
False,False,True,True,True,1024,500,500,75000,75000,write,4687.35,4668119.0,5582838.0,5762071.0
False,False,True,True,True,1024,500,500,75000,75000,read,4687.35,92097.0,116040.0,145608.0
False,False,True,True,True,1024,500,500,75000,75000,write,4687.35,4695321.0,5611241.0,5793745.0
False,False,True,True,True,1024,500,500,37500,112500,read,2343.61,93142.0,121669.0,181143.0
False,False,True,True,True,1024,500,500,37500,112500,write,7031.02,4923187.0,5888694.0,6086924.0
False,False,True,True,True,1024,500,500,37500,112500,read,2343.62,88982.0,120646.0,173298.0
False,False,True,True,True,1024,500,500,37500,112500,write,7031.03,4916969.0,5874558.0,6064711.0
False,False,True,True,True,1024,500,500,37500,112500,read,2343.67,110576.0,130575.0,192208.0
False,False,True,True,True,1024,500,500,37500,112500,write,7031.01,4956958.0,5913540.0,6099853.0
False,False,True,True,True,1024,500,500,37500,112500,read,2343.68,90700.0,117026.0,165085.0
False,False,True,True,True,1024,500,500,37500,112500,write,7031.03,4905377.0,5850461.0,6042386.0
False,False,True,True,True,1024,500,500,37500,112500,read,2343.61,92890.0,119636.0,176618.0
False,False,True,True,True,1024,500,500,37500,112500,write,7031.03,4905808.0,5867741.0,6060310.0
False,False,True,True,True,1024,500,500,37500,112500,read,2343.61,72718.0,127387.0,175632.0
False,False,True,True,True,1024,500,500,37500,112500,write,7031.02,4903672.0,5838932.0,6036461.0
False,False,True,True,True,1024,500,500,37500,112500,read,2343.61,91465.0,121068.0,168970.0
False,False,True,True,True,1024,500,500,37500,112500,write,7031.02,4906711.0,5860676.0,6049107.0
False,False,True,True,True,1024,500,500,225000,0,read,14999.8,58119.0,63348.0,66930.0
False,False,True,True,True,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,225000,0,read,14999.7,87074.0,106273.0,109065.0
False,False,True,True,True,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,225000,0,read,14999.8,62115.0,103493.0,112734.0
False,False,True,True,True,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,225000,0,read,14999.8,60650.0,71424.0,89368.0
False,False,True,True,True,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,225000,0,read,14999.8,86395.0,110581.0,132968.0
False,False,True,True,True,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,225000,0,read,14999.8,84944.0,105079.0,107339.0
False,False,True,True,True,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,225000,0,read,14999.8,58698.0,66265.0,69454.0
False,False,True,True,True,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,168750,56250,read,10546.6,92885.0,132807.0,145126.0
False,False,True,True,True,1024,500,500,168750,56250,write,3515.57,4574347.0,5483048.0,5637364.0
False,False,True,True,True,1024,500,500,168750,56250,read,10546.6,68116.0,116805.0,134532.0
False,False,True,True,True,1024,500,500,168750,56250,write,3515.57,4588009.0,5491168.0,5650970.0
False,False,True,True,True,1024,500,500,168750,56250,read,10546.6,95518.0,137189.0,152576.0
False,False,True,True,True,1024,500,500,168750,56250,write,3515.58,4625145.0,5533309.0,5724094.0
False,False,True,True,True,1024,500,500,168750,56250,read,10546.6,86070.0,124717.0,145080.0
False,False,True,True,True,1024,500,500,168750,56250,write,3515.57,4605810.0,5534011.0,5707964.0
False,False,True,True,True,1024,500,500,168750,56250,read,10546.6,68865.0,119223.0,138095.0
False,False,True,True,True,1024,500,500,168750,56250,write,3515.56,4584565.0,5482334.0,5641361.0
False,False,True,True,True,1024,500,500,168750,56250,read,10546.6,95962.0,135886.0,150100.0
False,False,True,True,True,1024,500,500,168750,56250,write,3515.57,4603929.0,5496851.0,5668927.0
False,False,True,True,True,1024,500,500,168750,56250,read,10546.6,88801.0,131595.0,148840.0
False,False,True,True,True,1024,500,500,168750,56250,write,3515.57,4600086.0,5500047.0,5665326.0
False,False,True,True,True,1024,500,500,112500,112500,read,7030.97,76676.0,145902.0,196247.0
False,False,True,True,True,1024,500,500,112500,112500,write,7031.03,4939250.0,5868260.0,6062647.0
False,False,True,True,True,1024,500,500,112500,112500,read,7030.95,92484.0,128820.0,194347.0
False,False,True,True,True,1024,500,500,112500,112500,write,7031.02,4946031.0,5888279.0,6081385.0
False,False,True,True,True,1024,500,500,112500,112500,read,7031.02,92437.0,133463.0,190001.0
False,False,True,True,True,1024,500,500,112500,112500,write,7031.02,4944088.0,5874902.0,6065440.0
False,False,True,True,True,1024,500,500,112500,112500,read,7030.95,93925.0,138759.0,207440.0
False,False,True,True,True,1024,500,500,112500,112500,write,7031.01,4959894.0,5923627.0,6105082.0
False,False,True,True,True,1024,500,500,112500,112500,read,7031.0,92438.0,141015.0,198305.0
False,False,True,True,True,1024,500,500,112500,112500,write,7031.0,4951257.0,5880418.0,6076551.0
False,False,True,True,True,1024,500,500,112500,112500,read,7030.97,74069.0,136619.0,197950.0
False,False,True,True,True,1024,500,500,112500,112500,write,7031.03,4950702.0,5894276.0,6097368.0
False,False,True,True,True,1024,500,500,112500,112500,read,7030.97,77957.0,148091.0,205527.0
False,False,True,True,True,1024,500,500,112500,112500,write,7031.03,4963955.0,5891489.0,6078108.0
False,False,True,True,True,1024,500,500,56250,168750,read,3515.49,99614.0,194657.0,303162.0
False,False,True,True,True,1024,500,500,56250,168750,write,10546.6,5300388.0,6311147.0,6545502.0
False,False,True,True,True,1024,500,500,56250,168750,read,3515.42,90564.0,193661.0,302168.0
False,False,True,True,True,1024,500,500,56250,168750,write,10546.5,5294327.0,6289833.0,6524331.0
False,False,True,True,True,1024,500,500,56250,168750,read,3515.47,82175.0,189938.0,294489.0
False,False,True,True,True,1024,500,500,56250,168750,write,10546.5,5284624.0,6287413.0,6514623.0
False,False,True,True,True,1024,500,500,56250,168750,read,3515.48,89450.0,180536.0,290964.0
False,False,True,True,True,1024,500,500,56250,168750,write,10546.6,5274605.0,6274117.0,6504097.0
False,False,True,True,True,1024,500,500,56250,168750,read,3515.48,89009.0,175596.0,286460.0
False,False,True,True,True,1024,500,500,56250,168750,write,10546.6,5304727.0,6284351.0,6518508.0
False,False,True,True,True,1024,500,500,56250,168750,read,3515.44,104892.0,209694.0,319397.0
False,False,True,True,True,1024,500,500,56250,168750,write,10546.6,5330416.0,6326617.0,6566313.0
False,False,True,True,True,1024,500,500,56250,168750,read,3515.51,91517.0,208290.0,320716.0
False,False,True,True,True,1024,500,500,56250,168750,write,10546.6,5346753.0,6321348.0,6549485.0
False,False,True,True,True,1024,500,500,300000,0,read,19999.6,65253.0,70895.0,75970.0
False,False,True,True,True,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,300000,0,read,19999.5,67499.0,98226.0,109367.0
False,False,True,True,True,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,300000,0,read,19999.5,67200.0,73536.0,76787.0
False,False,True,True,True,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,300000,0,read,19999.6,71191.0,109736.0,115706.0
False,False,True,True,True,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,300000,0,read,19999.5,68845.0,103756.0,108912.0
False,False,True,True,True,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,300000,0,read,19999.6,67187.0,102719.0,110968.0
False,False,True,True,True,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,300000,0,read,19996.1,68471.0,106138.0,110684.0
False,False,True,True,True,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,225000,75000,read,14062.2,105078.0,151599.0,180858.0
False,False,True,True,True,1024,500,500,225000,75000,write,4687.36,4705976.0,5620507.0,5807104.0
False,False,True,True,True,1024,500,500,225000,75000,read,14062.1,97100.0,144623.0,170410.0
False,False,True,True,True,1024,500,500,225000,75000,write,4687.36,4710018.0,5616797.0,5800961.0
False,False,True,True,True,1024,500,500,225000,75000,read,14062.2,103313.0,151402.0,182901.0
False,False,True,True,True,1024,500,500,225000,75000,write,4687.36,4717718.0,5619315.0,5806566.0
False,False,True,True,True,1024,500,500,225000,75000,read,14057.6,93174.0,143893.0,171263.0
False,False,True,True,True,1024,500,500,225000,75000,write,4685.85,4693640.0,5591843.0,5778493.0
False,False,True,True,True,1024,500,500,225000,75000,read,14062.2,100170.0,143886.0,172317.0
False,False,True,True,True,1024,500,500,225000,75000,write,4687.36,4702063.0,5618515.0,5799846.0
False,False,True,True,True,1024,500,500,225000,75000,read,14062.2,104635.0,147794.0,184404.0
False,False,True,True,True,1024,500,500,225000,75000,write,4687.36,4712568.0,5631032.0,5815550.0
False,False,True,True,True,1024,500,500,225000,75000,read,14062.2,112492.0,156405.0,193770.0
False,False,True,True,True,1024,500,500,225000,75000,write,4687.35,4716819.0,5637941.0,5815602.0
False,False,True,True,True,1024,500,500,150000,150000,read,9374.59,95703.0,218614.0,333466.0
False,False,True,True,True,1024,500,500,150000,150000,write,9374.65,5212696.0,6157059.0,6382249.0
False,False,True,True,True,1024,500,500,150000,150000,read,9374.59,94219.0,223006.0,337439.0
False,False,True,True,True,1024,500,500,150000,150000,write,9374.66,5211447.0,6159232.0,6381864.0
False,False,True,True,True,1024,500,500,150000,150000,read,9374.56,97088.0,221413.0,332182.0
False,False,True,True,True,1024,500,500,150000,150000,write,9374.63,5213497.0,6158762.0,6377701.0
False,False,True,True,True,1024,500,500,150000,150000,read,9374.6,94869.0,230339.0,351881.0
False,False,True,True,True,1024,500,500,150000,150000,write,9374.66,5223139.0,6189467.0,6405015.0
False,False,True,True,True,1024,500,500,150000,150000,read,9374.57,94127.0,228828.0,352229.0
False,False,True,True,True,1024,500,500,150000,150000,write,9374.63,5235684.0,6189303.0,6404153.0
False,False,True,True,True,1024,500,500,150000,150000,read,9374.59,116961.0,234595.0,355814.0
False,False,True,True,True,1024,500,500,150000,150000,write,9374.66,5238041.0,6204776.0,6425853.0
False,False,True,True,True,1024,500,500,150000,150000,read,9374.6,102054.0,236899.0,359503.0
False,False,True,True,True,1024,500,500,150000,150000,write,9374.66,5235626.0,6201776.0,6410215.0
False,False,True,True,True,1024,500,500,75000,225000,read,4687.23,103497.0,456760.0,666162.0
False,False,True,True,True,1024,500,500,75000,225000,write,14062.0,5806278.0,6838007.0,7170112.0
False,False,True,True,True,1024,500,500,75000,225000,read,4687.22,94165.0,464879.0,684746.0
False,False,True,True,True,1024,500,500,75000,225000,write,14062.0,5831686.0,6841788.0,7168967.0
False,False,True,True,True,1024,500,500,75000,225000,read,2754.39,249119.0,3665143303.0,5147965718.0
False,False,True,True,True,1024,500,500,75000,225000,write,8260.79,6576550.0,3664202853.0,5148131533.0
False,False,True,True,True,1024,500,500,75000,225000,read,3170.98,135895.0,1889983560.0,3030715965.0
False,False,True,True,True,1024,500,500,75000,225000,write,9511.99,6486899.0,1889785300.0,3029430698.0
False,False,True,True,True,1024,500,500,75000,225000,read,4687.22,112806.0,436835.0,640447.0
False,False,True,True,True,1024,500,500,75000,225000,write,14062.0,5821023.0,6836345.0,7145398.0
False,False,True,True,True,1024,500,500,75000,225000,read,4687.24,92810.0,452203.0,656525.0
False,False,True,True,True,1024,500,500,75000,225000,write,14062.0,5827213.0,6822763.0,7129980.0
False,False,True,True,True,1024,500,500,75000,225000,read,4687.24,107665.0,443056.0,655681.0
False,False,True,True,True,1024,500,500,75000,225000,write,14062.0,5800877.0,6810434.0,7112925.0
False,False,True,True,True,1024,500,500,375000,0,read,24999.4,99272.0,126014.0,136851.0
False,False,True,True,True,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,375000,0,read,24999.3,89562.0,126519.0,138328.0
False,False,True,True,True,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,375000,0,read,24999.4,81644.0,115616.0,131408.0
False,False,True,True,True,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,375000,0,read,24999.5,99780.0,127967.0,138681.0
False,False,True,True,True,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,375000,0,read,24999.5,73055.0,116582.0,127531.0
False,False,True,True,True,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,375000,0,read,24999.4,83208.0,120501.0,132410.0
False,False,True,True,True,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,375000,0,read,24999.5,86433.0,120424.0,129757.0
False,False,True,True,True,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
False,False,True,True,True,1024,500,500,281250,93750,read,17577.7,113605.0,179441.0,240239.0
False,False,True,True,True,1024,500,500,281250,93750,write,5859.18,4869443.0,5777470.0,5969689.0
False,False,True,True,True,1024,500,500,281250,93750,read,17577.6,114119.0,175395.0,242642.0
False,False,True,True,True,1024,500,500,281250,93750,write,5859.16,4863001.0,5766777.0,5949371.0
False,False,True,True,True,1024,500,500,281250,93750,read,17577.6,112915.0,176427.0,230766.0
False,False,True,True,True,1024,500,500,281250,93750,write,5859.18,4848083.0,5751546.0,5943494.0
False,False,True,True,True,1024,500,500,281250,93750,read,17577.7,117799.0,179387.0,244759.0
False,False,True,True,True,1024,500,500,281250,93750,write,5859.19,4839452.0,5745448.0,5933820.0
False,False,True,True,True,1024,500,500,281250,93750,read,17577.7,115631.0,178385.0,236820.0
False,False,True,True,True,1024,500,500,281250,93750,write,5859.19,4859411.0,5767059.0,5958469.0
False,False,True,True,True,1024,500,500,281250,93750,read,17577.6,114076.0,182693.0,248786.0
False,False,True,True,True,1024,500,500,281250,93750,write,5859.19,4888930.0,5786363.0,5979187.0
False,False,True,True,True,1024,500,500,281250,93750,read,17577.6,115801.0,181665.0,241855.0
False,False,True,True,True,1024,500,500,281250,93750,write,5859.19,4867364.0,5763270.0,5944269.0
False,False,True,True,True,1024,500,500,187500,187500,read,11718.3,109685.0,437941.0,621156.0
False,False,True,True,True,1024,500,500,187500,187500,write,11718.3,5538205.0,6482287.0,6730995.0
False,False,True,True,True,1024,500,500,187500,187500,read,11718.2,109605.0,444890.0,631767.0
False,False,True,True,True,1024,500,500,187500,187500,write,11718.2,5571254.0,6522136.0,6773890.0
False,False,True,True,True,1024,500,500,187500,187500,read,11718.2,124832.0,485145.0,681853.0
False,False,True,True,True,1024,500,500,187500,187500,write,11718.3,5588576.0,6561655.0,6810022.0
